# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      sophiescc
# Description of the table:        Cross-correlation functions (series truncated to the first observation)
# Object:                          GJ 411
# Display the fields:              $link[objname],date,$field[rv],fwhm,targetname,mjd,bjd
# Description of each column
# $link[objname]: ------ Designation of the object
# date: ---------------- Observation date
# $field[rv]: ---------- Radial velocity
# fwhm: ---------------- FWHM of the correlation peak
# targetname: ---------- Target name provided by the observer
# mjd: ----------------- Modified Julian date when observation started (rounded to integer)
# bjd: ----------------- Barycentric Julian date
#-------------- ---- -- --- ---- ---------- --- ---
$link[objname] date rv err fwhm targetname mjd bjd
#-------------- ---- -- --- ---- ---------- --- ---
HD095735	2020-03-14	-84.6180801391602	0.00115143	4.58384	Gl411	58923	2458923.50333881
HD095735	2018-11-28	-84.61279296875	0.00120646	4.61004	Gl411	58451	2458451.67104165
HD095735	2018-11-26	-84.6202239990234	0.00124732	4.59419	Gl411	58449	2458449.64955344
HD095735	2013-02-03	-84.633171081543	0.00120626	4.6481	Gl411	56327	2456327.6322687
HD095735	2020-01-30	-84.6197967529297	0.00100538	4.60296	Gl411	58879	2458879.69571642
HD095735	2020-02-01	-84.6225891113281	0.00107641	4.59079	Gl411	58881	2458881.6281167
HD095735	2012-02-05	-84.6357192993164	0.00146794	4.63484	Gl411	55963	2455963.64796071
HD095735	2020-01-04	-84.6166458129883	0.00108118	4.59433	Gl411	58853	2458853.57809406
HD095735	2019-04-19	-84.6205139160156	0.00109527	4.58725	Gl411	58593	2458593.46085895
HD095735	2012-04-29	-84.6353378295898	0.00196476	4.62569	Gl411	56047	2456047.45408389
HD095735	2013-02-20	-84.6394729614258	0.00109168	4.63001	Gl411	56344	2456344.59795248
HD095735	2018-12-14	-84.6186904907227	0.0010789	4.59577	Gl411	58467	2458467.70353575
HD095735	2018-12-07	-84.6163864135742	0.00126657	4.59937	Gl411	58460	2458460.70732489
HD095735	2019-02-19	-84.6192169189453	0.00104511	4.58981	Gl411	58534	2458534.66030103
HD095735	2019-02-20	-84.618049621582	0.00090164	4.60636	Gl411	58535	2458535.58135635
HD095735	2019-12-16	-84.6177749633789	0.00209247	4.5901	Gl411	58834	2458834.66739502
HD095735	2019-06-25	-84.6359939575195	0.00102601	4.43527	Gl411	58660	2458660.3665764
HD095735	2019-06-23	-84.6288986206055	0.00112737	4.44517	Gl411	58658	2458658.36331182
HD095735	2008-05-08	-84.6777801513672	0.00104966	4.62597	Gl411	54595	2454595.37524841
HD095735	2019-06-26	-84.6307220458984	0.00119215	4.45769	Gl411	58661	2458661.36538018
HD095735	2019-06-28	-84.6354064941406	0.00105386	4.43828	Gl411	58663	2458663.36476082
HD095735	2019-06-29	-84.6332321166992	0.00157704	4.44529	Gl411	58664	2458664.36481693
HD095735	2019-06-27	-84.6352081298828	0.00175767	4.44418	Gl411	58662	2458662.36435834
HD095735	2019-06-24	-84.6291427612305	0.00120075	4.45255	Gl411	58659	2458659.36218353
HD095735	2019-01-02	-84.6188659667969	0.00150112	4.6067	Gl411	58486	2458486.65948368
HD095735	2019-03-03	-84.6221237182617	0.00119567	4.61394	Gl411	58546	2458546.53556316
HD095735	2019-03-01	-84.6212463378906	0.00119311	4.60086	Gl411	58544	2458544.53287086
