Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
91952,9826,apf,rabm.260,2456607.999906,65.13,5.075883,-1,35552.0
91953,9826,apf,rabm.261,2456608.00104,57.34,5.267786,-1,34720.0
91954,9826,apf,rabm.262,2456608.002174,65.71,5.159166,-1,35486.0
91955,9826,apf,rabn.196,2456610.863508,-78.00,4.516846,-1,39901.0
91956,9826,apf,rabn.197,2456610.865094,-74.19,4.558085,-1,40547.0
91957,9826,apf,rabn.198,2456610.866517,-72.18,4.789776,-1,38925.0
91958,9826,apf,rabp.123,2456614.773969,-66.48,6.23381,-1,12010.0
91959,9826,apf,rabp.124,2456614.777927,-69.35,5.941886,-1,16085.0
91960,9826,apf,rabp.125,2456614.782001,-77.08,6.093255,-1,10939.0
91961,9826,apf,rabr.182,2456619.769856,-94.61,4.454534,-1,51484.0
91962,9826,apf,rabr.183,2456619.772055,-90.52,4.578518,-1,41414.0
91963,9826,apf,rabr.184,2456619.773652,-87.49,4.663152,-1,40506.0
91964,9826,apf,rabs.183,2456622.75462,26.30,4.530962,-1,35950.0
91965,9826,apf,rabs.184,2456622.755638,19.36,4.788278,-1,36840.0
91966,9826,apf,rabs.185,2456622.756657,30.85,4.720217,-1,36972.0
91967,9826,apf,rabs.224,2456622.998013,-4.80,5.100766,-1,34212.0
91968,9826,apf,rabs.225,2456623.001752,5.53,5.756696,-1,19555.0
91969,9826,apf,rabs.226,2456623.00549,7.53,4.81439,-1,34509.0
91970,9826,apf,rabv.168,2456626.701702,37.91,4.639764,-1,36736.0
91971,9826,apf,rabv.169,2456626.702732,45.40,4.716584,-1,36691.0
91972,9826,apf,rabv.170,2456626.703762,47.03,4.580526,-1,37561.0
91973,9826,apf,rabv.230,2456626.944122,41.91,4.799007,-1,35137.0
91974,9826,apf,rabv.231,2456626.945245,42.18,4.885166,-1,36070.0
91975,9826,apf,rabv.232,2456626.946367,42.50,4.891547,-1,35204.0
91976,9826,apf,rabw.216,2456628.965592,-106.20,4.927222,-1,42478.0
91977,9826,apf,rabw.217,2456628.967861,-96.19,4.738761,-1,41618.0
91978,9826,apf,rabw.218,2456628.970199,-103.02,4.826339,-1,41718.0
91979,9826,apf,raby.152,2456631.669211,27.64,4.543217,-1,46012.0
91980,9826,apf,raby.153,2456631.671815,29.38,4.985652,-1,47802.0
91981,9826,apf,raby.154,2456631.674442,25.73,4.541832,-1,48847.0
91982,9826,apf,raby.200,2456631.869675,17.01,6.134406,-1,12673.0
91983,9826,apf,raby.201,2456631.870578,-8.87,6.452589,-1,10707.0
91984,9826,apf,raby.202,2456631.87155,-2.45,5.759724,-1,13528.0
91985,9826,apf,rabz.240,2456632.895097,-56.84,4.840017,-1,26545.0
91986,9826,apf,rabz.241,2456632.896254,-52.51,4.611051,-1,26840.0
91987,9826,apf,rabz.242,2456632.897481,-51.49,4.403323,-1,28936.0
91988,9826,apf,racd.199,2456647.686017,-91.56,5.338283,-1,27444.0
91989,9826,apf,racd.200,2456647.687163,-90.15,5.191096,-1,27019.0
91990,9826,apf,racd.201,2456647.68832,-95.94,4.786059,-1,27821.0
91991,9826,apf,racd.240,2456647.877393,-85.74,5.164931,-1,30781.0
91992,9826,apf,racd.241,2456647.879152,-84.48,5.269603,-1,29508.0
91993,9826,apf,racd.242,2456647.880923,-88.09,5.256536,-1,30781.0
91994,9826,apf,race.206,2456648.9257,1.88,4.933389,-1,34739.0
91995,9826,apf,race.207,2456648.927714,5.86,5.06468,-1,36940.0
91996,9826,apf,race.208,2456648.930422,11.30,5.023017,-1,42131.0
91997,9826,apf,racf.168,2456662.68187,5.35,4.574631,-1,26566.0
91998,9826,apf,racf.169,2456662.682854,7.62,4.92949,-1,25249.0
91999,9826,apf,racf.170,2456662.68378,19.77,4.755395,-1,23671.0
92000,9826,apf,racf.211,2456662.809024,25.68,5.22435,-1,24297.0
