Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92758,9826,lick,rd06.124,2451534.708984,130.23,12.207424,-1,18980.0
92759,9826,lick,rd06.123,2451534.741088,73.35,12.258041,-1,20639.0
92760,9826,lick,rd06.300,2451539.663086,33.06,10.867491,-1,36740.0
92761,9826,lick,rd06.301,2451539.665039,35.31,9.338762,-1,48502.0
92762,9826,lick,rs09.13,2451542.641602,61.11,9.304224,-1,55557.0
92763,9826,lick,rs09.65,2451543.635742,90.00,9.459098,-1,54210.0
92764,9826,lick,rs10.65,2451572.597656,-47.63,9.891233,-1,63066.0
92765,9826,lick,rs10.124,2451573.661133,-73.63,10.367304,-1,38113.0
92766,9826,lick,rd07.11,2451581.613281,-34.72,10.350265,-1,45180.0
92767,9826,lick,rd11.42,2451734.0,22.25,7.506422,-1,137656.0
92768,9826,lick,rd11.43,2451734.00293,12.71,7.994811,-1,124651.0
92769,9826,lick,rs16.30,2451738.996094,-12.44,8.733059,-1,62669.0
92770,9826,lick,rs16.73,2451740.00293,0.10,9.436774,-1,58240.0
92771,9826,lick,rs17.65,2451742.988281,30.38,7.830257,-1,51780.0
92772,9826,lick,rs17.93,2451743.985352,-36.67,8.39876,-1,54155.0
92773,9826,lick,rs17.163,2451744.986328,10.92,8.070394,-1,50366.0
92774,9826,lick,rs17.207,2451745.985352,102.35,8.768229,-1,49762.0
92775,9826,lick,rs17.241,2451746.975586,88.25,9.285757,-1,49117.0
92776,9826,lick,rd12.48,2451751.0,95.15,8.091433,-1,100986.0
92777,9826,lick,rd12.49,2451751.001953,102.02,10.952121,-1,24291.0
92778,9826,lick,rd12.50,2451751.003906,97.73,9.341366,-1,35266.0
92779,9826,lick,rd12.180,2451752.993164,-17.24,9.617872,-1,52717.0
92780,9826,lick,rd12.181,2451752.995117,-15.38,10.617717,-1,45137.0
92781,9826,lick,rd12.182,2451752.998047,-30.47,9.84102,-1,53537.0
92782,9826,lick,rd12.183,2451753.0,-28.27,9.768176,-1,53244.0
92783,9826,lick,rd13.35,2451774.944336,46.16,7.877529,-1,90145.0
92784,9826,lick,rd13.36,2451774.947266,56.70,8.258482,-1,98411.0
92785,9826,lick,rd13.37,2451774.950195,46.42,7.924794,-1,94825.0
92786,9826,lick,rd13.89,2451775.975586,-54.98,8.319063,-1,71160.0
92787,9826,lick,rd13.90,2451775.977539,-55.02,7.996922,-1,79981.0
92788,9826,lick,rd13.91,2451775.980469,-50.89,7.974717,-1,82231.0
92789,9826,lick,rs18.39,2451778.939453,77.70,8.767697,-1,73712.0
92790,9826,lick,rs18.40,2451778.954102,71.06,7.67791,-1,73906.0
92791,9826,lick,rs18.41,2451778.969727,65.67,7.774612,-1,73782.0
92792,9826,lick,rs18.163,2451780.943359,-57.39,7.899719,-1,72746.0
92793,9826,lick,rs18.164,2451780.958984,-62.67,7.65336,-1,70573.0
92794,9826,lick,rs18.165,2451780.973633,-69.84,8.443542,-1,71030.0
92795,9826,lick,rs18.263,2451782.962891,56.01,8.719484,-1,63882.0
92796,9826,lick,rs18.264,2451782.978516,72.14,7.713699,-1,68016.0
92797,9826,lick,rs18.265,2451782.994141,62.93,8.162293,-1,68622.0
92798,9826,lick,rd15.94,2451798.939453,-78.53,10.15649,-1,43804.0
92799,9826,lick,rd15.95,2451798.948242,-56.49,10.296464,-1,42059.0
92800,9826,lick,rd16.12,2451802.932617,-3.07,9.347181,-1,46766.0
92801,9826,lick,rd16.13,2451802.946289,-12.46,9.789805,-1,47624.0
92802,9826,lick,rd16.14,2451802.958008,-5.20,9.214354,-1,48029.0
92803,9826,lick,rd16.66,2451803.944336,-82.64,9.472161,-1,39085.0
92804,9826,lick,rd16.67,2451803.955078,-69.56,9.706735,-1,36494.0
92805,9826,lick,rd16.68,2451803.963867,-81.47,9.801046,-1,37772.0
92806,9826,lick,rd16.108,2451804.922852,-38.41,9.220208,-1,42803.0
92807,9826,lick,rd16.109,2451804.933594,-33.94,9.529463,-1,52543.0
92808,9826,lick,rd16.110,2451804.946289,-38.88,9.641169,-1,51747.0
92809,9826,lick,rd16.146,2451805.869141,43.23,9.017666,-1,59711.0
92810,9826,lick,rd16.147,2451805.880859,42.75,8.277463,-1,58706.0
92811,9826,lick,rd16.199,2451806.908203,55.01,10.884909,-1,31641.0
92812,9826,lick,rd16.200,2451806.920898,57.92,10.242134,-1,37992.0
