,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
138405,HD22049,53.22956,-9.45695,2453304.7610821,5.311147,0.930767,16457.571471,1.029231,4.615372,0.360987,16457.008712,0.310787,4.678714,0.361041,-3.354725,3.170112,4.882599,0.77297,0.553105,0.00043,0.219567,0.000448,0.2959,0.000572,0,6.476528,41.030182,0.021721,16,189.7,2453304.76108,6.47254,6.472846,0,-9999999,0.068357,-1.340988,0.857913,-0.631116,0.981187,0.49,35,-3.315608,3.164798,2004-10-26T06:08:35.335,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.72129574517503e-05,8.73263661859441e-07,0,0
138406,HD22049,53.22956,-9.45695,2453304.7618469,6.30816,0.932865,16458.993702,1.030226,5.612143,0.366362,16458.4295,0.314068,5.637544,0.366329,4.830843,2.480953,2.788304,0.798655,0.551827,0.000416,0.218364,0.00044,0.295956,0.000563,0,6.475456,41.041381,0.021334,16,192.7,2453304.76184,6.470274,6.470589,0,-9999999,0.068357,-1.341231,0.857913,-0.632559,0.981187,0.48,35,4.870116,2.469989,2004-10-26T06:09:41.761,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75185025879176e-05,9.12977494946203e-07,0,0
138407,HD22049,53.22956,-9.45695,2453304.7626201,6.136241,0.924667,16458.688352,1.024805,5.439979,0.344956,16458.122691,0.295801,5.486819,0.344994,2.935286,2.709737,5.003904,0.768314,0.552262,0.0004,0.219041,0.00042,0.295388,0.000536,0,6.475835,41.034733,0.020455,16,202.0,2453304.76262,6.467985,6.468298,0,-9999999,0.068357,-1.341476,0.857913,-0.634018,0.981187,0.49,35,2.97046,2.702845,2004-10-26T06:10:48.208,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.69888745088014e-05,9.08146687781158e-07,0,0
138408,HD22049,53.22956,-9.45695,2453304.7633846,6.475526,0.922571,16459.059708,1.02364,5.779022,0.339295,16458.492605,0.291737,5.829342,0.339278,4.943211,3.060257,2.258085,0.928348,0.55183,0.000393,0.218253,0.000412,0.295261,0.000528,0,6.473899,41.045012,0.021059,16,205.3,2453304.76338,6.465722,6.466041,0,-9999999,0.068357,-1.341718,0.857913,-0.63546,0.981187,0.48,35,4.984425,3.053688,2004-10-26T06:11:54.614,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75373752917481e-05,8.95335450121844e-07,0,0
138409,HD22049,53.22956,-9.45695,2453304.7641611,6.744453,0.904637,16459.167782,1.010533,6.047703,0.286971,16458.599214,0.241762,6.051344,0.287071,0.611516,2.720359,0.661721,0.695472,0.552211,0.000325,0.218599,0.000341,0.295799,0.000436,0,6.47397,41.062756,0.019977,16,248.1,2453304.76416,6.463424,6.463752,0,-9999999,0.068357,-1.341964,0.857914,-0.636925,0.981187,0.49,35,0.649447,2.712211,2004-10-26T06:13:01.352,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.69443293222265e-05,6.71934732067849e-07,0,0
138410,HD22049,53.22956,-9.45695,2453304.764921,4.459142,0.912208,16456.720774,1.016142,3.762151,0.310012,16456.150773,0.264229,3.813089,0.309973,0.025753,2.532599,4.839209,0.67763,0.552556,0.000369,0.218875,0.000382,0.295471,0.000488,0,6.476338,41.032679,0.020043,16,221.9,2453304.76492,6.461175,6.461497,0,-9999999,0.068358,-1.342205,0.857914,-0.638359,0.981187,0.5,35,0.06072,2.528485,2004-10-26T06:14:06.658,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.67242137610243e-05,1.0795283501582e-06,0,0
138411,HD22049,53.22956,-9.45695,2453304.7657142,6.095934,0.915605,16458.776605,1.017979,5.398692,0.31987,16458.205108,0.271205,5.432268,0.319912,11.477717,2.705473,-1.838065,0.745754,0.551902,0.000357,0.218994,0.000378,0.296019,0.000484,0,6.469244,41.07454,0.018539,16,223.9,2453304.76571,6.458829,6.459145,0,-9999999,0.068358,-1.342456,0.857914,-0.639855,0.981187,0.5,35,11.525149,2.69563,2004-10-26T06:15:15.184,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.65498482440793e-05,9.09230802500129e-07,0,0
138412,HD22049,53.22956,-9.45695,2453304.7665107,6.724072,0.903547,16459.181192,1.010058,6.026578,0.283516,16458.608192,0.239767,6.061644,0.283584,-0.451687,2.21163,0.466579,0.542051,0.551524,0.000328,0.218834,0.000342,0.294922,0.000437,0,6.474383,41.06317,0.019173,16,247.5,2453304.7665,6.456474,6.456789,0,-9999999,0.068358,-1.342708,0.857914,-0.641358,0.981188,0.51,35,-0.416999,2.203477,2004-10-26T06:16:23.651,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.69278905957914e-05,1.0604848269848e-06,0,0
138413,HD22049,53.22956,-9.45695,2453304.7672946,6.606589,0.897706,16459.246474,1.005954,5.908846,0.264309,16458.671995,0.221841,5.943803,0.264495,-1.97977,2.224191,-2.366822,0.537436,0.552033,0.000302,0.218945,0.000316,0.295902,0.000404,0,6.471957,41.076619,0.019714,16,268.0,2453304.76729,6.454158,6.454469,0,-9999999,0.068358,-1.342956,0.857914,-0.642837,0.981188,0.49,35,-1.947403,2.213479,2004-10-26T06:17:32.078,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.65415670825846e-05,7.91605940853443e-07,0,0
138414,HD22049,53.22956,-9.45695,2453304.768048,5.08909,0.901702,16458.081697,1.008363,4.391109,0.277579,16457.505797,0.232522,4.426045,0.277653,3.52732,1.843357,-3.091374,0.59235,0.551427,0.000306,0.218983,0.000324,0.295371,0.000414,0,6.469647,41.084215,0.019854,16,261.1,2453304.76804,6.451932,6.452251,0,-9999999,0.068358,-1.343195,0.857914,-0.644258,0.981188,0.47,35,3.556599,1.83791,2004-10-26T06:18:37.874,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.65952221018712e-05,7.2362158008901e-07,0,0
138415,HD22049,53.22956,-9.45695,2453304.7688325,5.17774,0.902633,16457.925517,1.009362,4.47951,0.280588,16457.348137,0.236817,4.549555,0.280589,-3.618161,2.597193,2.465652,0.566079,0.551683,0.000335,0.21847,0.000344,0.29479,0.00044,0,6.47632,41.044293,0.019333,16,245.7,2453304.76883,6.449615,6.449932,0,-9999999,0.068358,-1.343444,0.857914,-0.645738,0.981188,0.49,35,-3.597748,2.593885,2004-10-26T06:19:44.951,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.61225347622681e-05,7.3856230022109e-07,0,0
138416,HD22049,53.22956,-9.45695,2453304.769599,5.411326,0.901567,16458.2417,1.008371,4.712853,0.27714,16457.662874,0.232553,4.748791,0.277252,2.37317,2.09806,-2.783125,0.49828,0.551,0.000312,0.218801,0.000328,0.296187,0.00042,0,6.471938,41.08076,0.021111,16,258.1,2453304.7696,6.447353,6.447654,0,-9999999,0.068358,-1.343686,0.857915,-0.647184,0.981188,0.48,35,2.40788,2.092862,2004-10-26T06:20:51.527,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.72964795394871e-05,1.15507982920963e-06,0,0
138417,HD22049,53.22956,-9.45695,2453304.7703711,7.526396,0.90336,16460.662273,1.009619,6.827679,0.282916,16460.081991,0.237908,6.871118,0.283003,0.081086,2.663556,-1.389708,0.688005,0.551916,0.000321,0.219333,0.000336,0.295275,0.000429,0,6.472675,41.073531,0.019899,16,252.1,2453304.77037,6.445075,6.445371,0,-9999999,0.068359,-1.343931,0.857915,-0.648641,0.981188,0.5,35,0.108031,2.656732,2004-10-26T06:21:57.533,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.71608143341123e-05,8.53070602047004e-07,0,0
138418,HD22049,53.22956,-9.45695,2453304.771117,5.120688,0.911666,16457.839108,1.015692,4.421734,0.30841,16457.257419,0.262487,4.463091,0.308531,-2.054006,2.801206,1.156681,0.562812,0.552471,0.000356,0.219292,0.000372,0.295129,0.000475,0,6.473572,41.056246,0.020932,16,227.8,2453304.77111,6.442875,6.443191,0,-9999999,0.068359,-1.344167,0.857915,-0.650048,0.981189,0.44,35,-2.026431,2.797538,2004-10-26T06:23:04.080,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.66927181146449e-05,7.21223275447041e-07,0,0
138419,HD22049,53.22956,-9.45695,2453304.7719046,5.783007,0.912736,16458.647963,1.016177,5.083804,0.311559,16458.064788,0.264355,5.13783,0.311627,-0.30769,3.042234,2.949113,0.677549,0.552815,0.000354,0.21803,0.000371,0.29459,0.000474,0,6.474179,41.045942,0.020473,16,227.7,2453304.7719,6.440553,6.440877,0,-9999999,0.068359,-1.344417,0.857915,-0.651534,0.981189,0.48,35,-0.27868,3.038583,2004-10-26T06:24:10.727,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.6960730498059e-05,9.30907445880355e-07,0,0
138420,HD22049,53.22956,-9.45695,2453304.7726767,5.520824,0.913802,16458.436168,1.017447,4.821376,0.314668,16457.851536,0.269196,4.88073,0.31463,-2.744671,2.810816,4.26268,0.609042,0.552429,0.000365,0.218568,0.000381,0.295295,0.000488,0,6.477265,41.030759,0.021283,16,222.1,2453304.77267,6.438278,6.438597,0,-9999999,0.068359,-1.344661,0.857915,-0.652991,0.981189,0.47,35,-2.720287,2.809598,2004-10-26T06:25:17.784,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.73206526433771e-05,8.27508468788432e-07,0,0
138421,HD22049,53.22956,-9.45695,2453304.773468,5.166913,0.91107,16457.780973,1.014905,4.467215,0.306643,16457.194848,0.259423,4.511159,0.306712,3.609202,2.718013,-0.119118,0.583231,0.553033,0.000345,0.218957,0.000363,0.296229,0.000465,0,6.47174,41.061122,0.019968,16,232.9,2453304.77346,6.435948,6.436285,0,-9999999,0.068359,-1.344912,0.857915,-0.654484,0.981189,0.52,35,3.640851,2.714036,2004-10-26T06:26:24.401,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75115265455633e-05,7.55400333645734e-07,0,0
138422,HD22049,53.22956,-9.45695,2453304.7742218,5.877913,0.91024,16459.295041,1.014262,5.177976,0.304168,16458.707494,0.256897,5.229961,0.304263,0.105062,2.585726,-0.842659,0.668342,0.548914,0.000341,0.218295,0.000358,0.295628,0.000458,0,6.47146,41.069895,0.022213,16,236.1,2453304.77421,6.43373,6.434047,0,-9999999,0.068359,-1.345151,0.857915,-0.655906,0.981189,0.48,35,0.117986,2.583109,2004-10-26T06:27:30.927,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.71574988326963e-05,8.63563543721106e-07,0,0
138423,HD22049,53.22956,-9.45695,2453304.7750363,4.765777,0.940491,16457.325318,1.035661,4.065582,0.385363,16456.736235,0.331453,4.091377,0.385271,-3.301448,2.968491,6.741291,0.893174,0.54913,0.000461,0.21909,0.000478,0.29727,0.000613,0,6.478299,41.018868,0.020477,16,177.8,2453304.77504,6.431334,6.431636,0,-9999999,0.068359,-1.345409,0.857916,-0.657442,0.981189,0.52,35,-3.269995,2.967939,2004-10-26T06:28:39.903,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.71747313436041e-05,1.01568171368486e-06,0,0
138424,HD22049,53.22956,-9.45695,2453304.7757454,6.667076,0.963171,16458.449885,1.051484,5.966656,0.437811,16457.859465,0.378002,6.008704,0.437765,-5.201899,3.766798,5.615515,1.02593,0.550999,0.000507,0.219479,0.000534,0.297464,0.000684,0,6.47593,41.034274,0.022695,16,159.5,2453304.77574,6.42925,6.429565,0,-9999999,0.06836,-1.345634,0.857916,-0.65878,0.981189,0.39,35,-5.171151,3.762254,2004-10-26T06:29:45.710,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.5219673609821e-05,9.18450620779119e-07,0,0
138425,HD22049,53.22956,-9.45695,2453304.776574,5.889253,0.928755,16458.956516,1.027652,5.188571,0.355762,16458.364533,0.30551,5.245479,0.355808,-0.851466,2.947551,3.074959,0.770018,0.552555,0.000415,0.219122,0.000434,0.296331,0.000555,0,6.474663,41.041456,0.021391,16,195.6,2453304.77656,6.426816,6.427157,0,-9999999,0.06836,-1.345896,0.857916,-0.660343,0.98119,0.55,35,-0.828495,2.94503,2004-10-26T06:30:51.707,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.73026208759192e-05,7.70024688814125e-07,0,0
138426,HD22049,53.22956,-9.45695,2453304.7773048,6.329039,0.923516,16458.690145,1.024103,5.628125,0.341851,16458.096783,0.293348,5.682748,0.341856,2.198855,3.024563,2.602482,0.769768,0.552408,0.000394,0.218802,0.000413,0.296108,0.000529,0,6.472152,41.043213,0.019999,16,205.0,2453304.7773,6.42467,6.424987,0,-9999999,0.06836,-1.346128,0.857916,-0.661722,0.98119,0.47,35,2.226858,3.022154,2004-10-26T06:31:57.643,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75419242705223e-05,8.2546013591407e-07,0,0
138427,HD22049,53.22956,-9.45695,2453304.778089,5.498326,0.90749,16458.650541,1.012938,4.797164,0.295833,16458.055699,0.251613,4.845484,0.295925,3.087679,3.354389,-0.044808,0.639776,0.553064,0.000336,0.219133,0.000353,0.296149,0.000452,0,6.473257,41.062106,0.0194,16,239.8,2453304.77808,6.422369,6.422688,0,-9999999,0.06836,-1.346376,0.857916,-0.663202,0.98119,0.51,35,3.109658,3.351669,2004-10-26T06:33:03.999,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.66453339795521e-05,6.8251817793145e-07,0,0
138428,HD22049,53.22956,-9.45695,2453304.7788207,6.612203,0.926586,16459.39513,1.026611,5.910809,0.350059,16458.798908,0.301987,5.952172,0.350009,-2.68761,3.037414,1.909043,0.75988,0.554181,0.000405,0.218855,0.000425,0.296195,0.000544,0,6.472184,41.049869,0.018076,16,199.7,2453304.77882,6.420224,6.420521,0,-9999999,0.06836,-1.346608,0.857916,-0.664582,0.98119,0.43,35,-2.663354,3.035928,2004-10-26T06:34:10.015,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.65085231284506e-05,9.88953368567306e-07,0,0
138429,HD22049,53.22956,-9.45695,2453304.7796242,5.780023,0.927225,16459.047486,1.026592,5.078375,0.351746,16458.449748,0.301922,5.113169,0.351755,-3.698368,3.334269,2.005713,0.77527,0.553383,0.000403,0.218907,0.000424,0.295805,0.000542,0,6.472507,41.043751,0.018823,16,200.0,2453304.77962,6.41787,6.418187,0,-9999999,0.06836,-1.346862,0.857916,-0.666098,0.98119,0.48,35,-3.674682,3.334044,2004-10-26T06:35:17.682,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.63538505630948e-05,8.69447816057866e-07,0,0
138430,HD22049,53.22956,-9.45695,2453304.7803853,5.305354,0.946624,16457.854685,1.040374,4.603464,0.400094,16457.255512,0.345894,4.624357,0.400056,-1.035836,3.832775,3.67026,0.858663,0.552263,0.000454,0.219355,0.000483,0.296297,0.000617,0,6.475153,41.035905,0.02015,16,176.2,2453304.78038,6.415641,6.415955,0,-9999999,0.068361,-1.347103,0.857917,-0.667534,0.98119,0.47,35,-1.017214,3.832957,2004-10-26T06:36:23.789,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.7339182998384e-05,9.74584632079098e-07,0,0
138431,HD22049,53.22956,-9.45695,2453304.7811635,5.414949,0.923399,16457.979996,1.023763,4.712813,0.341534,16457.379355,0.292158,4.76868,0.341641,2.887213,2.67052,4.930563,0.731195,0.553025,0.000399,0.217915,0.000415,0.295901,0.000532,0,6.475645,41.032253,0.019116,16,203.9,2453304.78116,6.413365,6.413692,0,-9999999,0.068361,-1.34735,0.857917,-0.669002,0.981191,0.48,35,2.90946,2.673322,2004-10-26T06:37:30.675,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.61431318076003e-05,8.53174578233208e-07,0,0
138432,HD22049,53.22956,-9.45695,2453304.7819476,7.022765,0.931696,16459.82516,1.029449,6.32038,0.363367,16459.22304,0.311496,6.336575,0.363348,0.852167,2.715465,3.653685,0.794692,0.552874,0.000424,0.219085,0.000443,0.295729,0.000566,0,6.474339,41.034948,0.02007,16,191.9,2453304.78195,6.411072,6.411396,0,-9999999,0.068361,-1.347598,0.857917,-0.670481,0.981191,0.53,35,0.869611,2.712346,2004-10-26T06:38:36.672,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.6466041903058e-05,8.24658537080504e-07,0,0
138433,HD22049,53.22956,-9.45695,2453304.7827028,5.585332,0.927386,16458.926827,1.026608,4.882708,0.352168,16458.323282,0.301974,4.912327,0.3522,3.984488,3.310381,1.937518,0.776985,0.552484,0.000398,0.218901,0.000421,0.295632,0.000537,0,6.47164,41.048748,0.021285,16,201.5,2453304.7827,6.408866,6.409175,0,-9999999,0.068361,-1.347838,0.857917,-0.671906,0.981191,0.51,35,3.99635,3.31127,2004-10-26T06:39:42.618,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.72390942612678e-05,9.22311934331021e-07,0,0
138434,HD22049,53.22956,-9.45695,2453304.7834499,6.077889,0.910695,16459.478044,1.015053,5.375029,0.305523,16458.873089,0.259994,5.442305,0.305659,2.284928,2.884785,-0.32776,0.599485,0.552404,0.000345,0.219219,0.000363,0.296331,0.000465,0,6.47173,41.058903,0.020307,16,233.0,2453304.78345,6.406686,6.406984,0,-9999999,0.068361,-1.348074,0.857917,-0.673316,0.981191,0.46,35,2.306834,2.883589,2004-10-26T06:40:48.915,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.73227330880273e-05,8.24145331376029e-07,0,0
138435,HD22049,53.22956,-9.45695,2453304.7842471,7.665004,0.913765,16460.396086,1.016954,6.961891,0.314553,16459.789627,0.267318,7.008399,0.314694,-4.169895,3.705086,-0.004913,0.612787,0.552829,0.000354,0.218676,0.000373,0.296532,0.000477,0,6.474372,41.051985,0.019929,16,227.1,2453304.78424,6.404361,6.404694,0,-9999999,0.068361,-1.348327,0.857917,-0.67482,0.981191,0.53,35,-4.147967,3.707388,2004-10-26T06:41:55.342,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75898422274395e-05,8.87510595768624e-07,0,0
138436,HD22049,53.22956,-9.45695,2453304.7850061,6.083041,0.911331,16459.028551,1.015367,5.379688,0.307411,16458.42066,0.261215,5.407112,0.307473,-3.1048,2.866139,3.650931,0.656748,0.553092,0.000363,0.219572,0.000376,0.295857,0.00048,0,6.474948,41.038912,0.01989,16,225.7,2453304.785,6.402149,6.402473,0,-9999999,0.068361,-1.348567,0.857918,-0.676252,0.981191,0.51,35,-3.092226,2.866095,2004-10-26T06:43:01.618,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.69984204141375e-05,8.16914540276808e-07,0,0
138437,HD22049,53.22956,-9.45695,2453304.7857617,6.114022,0.905322,16459.407974,1.011063,5.410429,0.289112,16458.798659,0.243948,5.467952,0.28926,1.677312,2.794007,-3.294915,0.632403,0.552821,0.000322,0.219491,0.00034,0.296073,0.000434,0,6.469804,41.077814,0.020206,16,249.2,2453304.78575,6.399949,6.400287,0,-9999999,0.068362,-1.348807,0.857918,-0.677677,0.981192,0.49,35,1.691323,2.794103,2004-10-26T06:44:07.604,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.66185090191294e-05,1.07895554517665e-06,0,0
138438,HD22049,53.22956,-9.45695,2453304.7865312,5.678752,0.901584,16458.734207,1.00845,4.974915,0.277184,16458.12344,0.232882,5.019174,0.277315,7.417527,2.317243,-3.118537,0.577031,0.552993,0.000308,0.219447,0.000324,0.295519,0.000414,0,6.471338,41.080502,0.020945,16,261.0,2453304.78653,6.39771,6.398008,0,-9999999,0.068362,-1.34905,0.857918,-0.679129,0.981192,0.5,35,7.425778,2.31898,2004-10-26T06:45:13.741,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70952798311243e-05,8.01793380500217e-07,0,0
138439,HD22049,53.22956,-9.45695,2453304.7873362,6.555202,0.892655,16459.767945,1.001871,5.85111,0.246595,16459.155659,0.202501,5.910551,0.246858,-1.519168,2.348552,-6.71825,0.597768,0.55231,0.000276,0.218618,0.000287,0.29567,0.000368,0,6.46915,41.10048,0.0208,16,294.2,2453304.78733,6.39537,6.395692,0,-9999999,0.068362,-1.349305,0.857918,-0.680648,0.981192,0.51,35,-1.512257,2.352739,2004-10-26T06:46:22.937,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.67540115732867e-05,9.13223136861596e-07,0,0
138440,HD22049,53.22956,-9.45695,2453304.7881196,6.412073,0.893673,16459.579759,1.002636,5.707733,0.250254,16458.965995,0.206254,5.752522,0.250513,-0.581444,2.024864,-7.305193,0.571733,0.552112,0.000277,0.219082,0.00029,0.295366,0.000371,0,6.468161,41.108027,0.02059,16,291.6,2453304.78811,6.393096,6.393412,0,-9999999,0.068362,-1.349554,0.857918,-0.682126,0.981192,0.49,35,-0.561142,2.026859,2004-10-26T06:47:31.324,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.71362636267215e-05,7.80541754912914e-07,0,0
138441,HD22049,53.22956,-9.45695,2453304.7888641,6.4448,0.892347,16459.776815,1.001775,5.740224,0.245476,16459.161647,0.202024,5.784344,0.245713,1.781006,2.32364,-7.321691,0.572856,0.552831,0.000273,0.218408,0.000285,0.295737,0.000365,0,6.470633,41.103656,0.020463,16,296.7,2453304.78885,6.390936,6.391268,0,-9999999,0.068362,-1.349789,0.857918,-0.68353,0.981192,0.46,35,1.791085,2.327365,2004-10-26T06:48:36.701,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70771269745466e-05,7.48263775490789e-07,0,0
138442,HD22049,53.22956,-9.45695,2453304.7896448,4.918809,0.898463,16457.971901,1.005364,4.213986,0.266854,16457.35526,0.219131,4.281217,0.267093,16.297736,2.599229,-7.863379,0.577669,0.553056,0.000283,0.219021,0.0003,0.295693,0.000384,0,6.467334,41.110042,0.020232,16,281.3,2453304.78964,6.388673,6.388992,0,-9999999,0.068362,-1.350037,0.857919,-0.685003,0.981193,0.47,35,16.306921,2.598077,2004-10-26T06:49:43.797,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70648394467344e-05,7.65315335920401e-07,0,0
138443,HD22049,53.22956,-9.45695,2453304.7904118,6.598929,0.893169,16459.381642,1.002455,5.893863,0.248449,16458.763554,0.205372,5.934646,0.248737,2.111319,2.474893,-7.422364,0.613365,0.552679,0.000274,0.218563,0.000287,0.29555,0.000368,0,6.468725,41.106085,0.020205,16,294.3,2453304.79041,6.386453,6.386786,0,-9999999,0.068362,-1.35028,0.857919,-0.68645,0.981193,0.47,35,2.118668,2.477231,2004-10-26T06:50:50.063,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.69708038992727e-05,9.29217276475701e-07,0,0
138444,HD22049,53.22956,-9.45695,2453304.791189,6.428437,0.894747,16459.622915,1.003258,5.723125,0.254063,16459.003362,0.209252,5.781246,0.254321,4.86183,2.573495,-6.710222,0.490307,0.552832,0.000282,0.218117,0.000295,0.296003,0.000378,0,6.468863,41.104884,0.021432,16,286.4,2453304.79118,6.384205,6.38452,0,-9999999,0.068363,-1.350526,0.857919,-0.687916,0.981193,0.5,35,4.872285,2.574725,2004-10-26T06:51:56.160,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.72302290832668e-05,8.32701377983655e-07,0,0
