,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
126385,HD39091,84.294074,-80.462055,2455279.486374,-43.362761,0.921491,10641.652812,0.897799,-43.34676,0.482374,10645.895355,0.374012,-42.697511,0.492202,-1.38348,7.309496,-23.402116,3.658486,0.404786,0.000338,0.352677,0.000485,0.495739,0.000637,0,7.654566,41.260472,-0.002824,11,218.9,2455279.48637,7.191614,7.191591,0,-9999999,3.137352,0.401837,0.78515,1.105191,0.816185,0.47,300,-1.385428,7.242894,2010-03-23T23:38:03.759,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.49767489799005e-06,4.92901052149401e-07,0,0
126386,HD39091,84.294074,-80.462055,2455279.4904614,-43.641683,0.949897,10641.64192,0.915804,-43.626966,0.534648,10645.876787,0.415385,-43.028352,0.543469,1.772794,6.331253,-25.342201,3.821876,0.404738,0.000384,0.354762,0.000548,0.494561,0.000717,0,7.656047,41.26557,-0.002996,11,194.4,2455279.49045,7.190015,7.189992,0,-9999999,3.137358,0.400554,0.785147,1.097509,0.816182,0.46,300,1.772363,6.259459,2010-03-23T23:43:59.901,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.87447035307837e-06,5.07898819387476e-07,0,0
126387,HD39091,84.294074,-80.462055,2455279.4947325,-44.341768,0.927966,10640.668285,0.901397,-44.328393,0.494639,10644.89513,0.382581,-43.598421,0.503559,-4.445539,7.343138,-26.474749,3.587113,0.405223,0.00035,0.351825,0.000499,0.496455,0.000657,0,7.652769,41.277253,-0.00075,11,212.6,2455279.49472,7.188363,7.18834,1,-9999999,3.137364,0.399212,0.785145,1.089481,0.816179,0.5,300,-4.445087,7.276035,2010-03-23T23:49:56.921,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.49035103916949e-06,4.68371093997314e-07,0,0
126388,HD39091,84.294074,-80.462055,2456619.732447,91.146317,0.746535,10777.956563,0.727612,90.08539,0.4358,10782.029325,0.334522,90.435291,0.447589,-5.537366,8.086704,-11.909961,4.21137,0.401526,0.000271,0.350387,0.000389,0.484006,0.000507,0,7.664415,41.22819,0.000456,11,272.4,2456619.73244,-3.893775,-3.893811,0,-9999999,4.98347,-0.67509,0.60613,-0.910708,0.646153,0.52,250,-5.541594,8.081511,2013-11-23T05:34:12.912,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.52515953694001e-06,5.20612646639771e-07,0,0
126389,HD39091,84.294074,-80.462055,2456619.7357079,89.372385,0.739392,10775.920195,0.722808,88.310434,0.423447,10779.986833,0.323939,88.800763,0.435788,-8.875048,8.20505,-11.095006,4.519997,0.402399,0.000265,0.350431,0.000377,0.483869,0.000491,0,7.664247,41.218592,0.000426,11,281.0,2456619.7357,-3.8948,-3.894839,0,-9999999,4.983475,-0.676115,0.60613,-0.916837,0.646154,0.52,250,-8.872005,8.197979,2013-11-23T05:38:54.659,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.29665586535281e-06,4.45449657244712e-07,0,0
126390,HD39091,84.294074,-80.462055,2456619.7389119,92.42151,0.731362,10779.150917,0.717679,91.358552,0.409262,10783.211537,0.312327,91.607689,0.421927,-11.772218,7.164996,-12.405542,4.256081,0.402702,0.000256,0.349297,0.000363,0.48303,0.000473,0,7.662049,41.224746,-0.000513,11,291.4,2456619.73891,-3.89581,-3.895851,0,-9999999,4.983479,-0.677121,0.606131,-0.922859,0.646154,0.5,250,-11.769588,7.161315,2013-11-23T05:43:36.487,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.14487297944385e-06,4.54905052293186e-07,0,0
126391,HD39091,84.294074,-80.462055,2456623.7157521,85.324238,1.01149,10772.68694,1.052952,86.546574,0.57111,10779.188128,0.44648,86.969797,0.580063,-14.57206,8.472182,-11.99247,4.623052,0.401812,0.000385,0.360967,0.000547,0.483676,0.00071,0,7.663893,41.224434,0.00081,11,194.5,2456623.71574,-3.458357,-3.458396,0,-9999999,4.988957,1.608173,0.834832,1.512231,0.953606,0.5,280,-14.581267,8.461989,2013-11-27T05:10:04.707,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,8.33973559021725e-06,5.39640478661384e-07,0,0
126392,HD39091,84.294074,-80.462055,2456623.7193657,87.543766,1.008882,10774.140851,1.051583,88.764967,0.566478,10780.635252,0.443241,89.184077,0.575264,-12.990502,7.967351,-11.328619,4.680525,0.402705,0.000384,0.360224,0.000543,0.485695,0.000707,0,7.665683,41.211499,-0.00012,11,195.6,2456623.71935,-3.459467,-3.459501,0,-9999999,4.988962,1.607037,0.834832,1.505439,0.953606,0.5,280,-12.990297,7.960019,2013-11-27T05:15:16.926,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,8.46437984362012e-06,5.23457938348923e-07,0,0
126393,HD39091,84.294074,-80.462055,2456623.7230035,86.291672,0.992429,10772.312566,1.042331,87.51173,0.536628,10778.800135,0.420818,87.81278,0.546533,-13.675506,7.66159,-11.736462,4.52005,0.402568,0.000363,0.360449,0.000514,0.48511,0.000668,0,7.663624,41.225793,-0.00187,11,206.7,2456623.723,-3.460589,-3.460626,0,-9999999,4.988967,1.605895,0.834833,1.498602,0.953606,0.51,280,-13.68322,7.651019,2013-11-27T05:20:28.435,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,8.34689408633265e-06,5.57817300805575e-07,0,0
126394,HD39091,84.294074,-80.462055,2456625.7580949,88.947993,0.639349,10775.571581,0.620399,89.012602,0.412481,10780.692176,0.320407,89.324592,0.424465,-9.011817,6.299206,-11.325118,4.096088,0.402373,0.000274,0.351969,0.000387,0.476862,0.000505,0,7.666306,41.23475,-0.000413,11,273.7,2456625.75809,-3.248869,-3.248909,1,-9999999,4.99177,0.450445,0.488494,0.128825,0.531258,0.5,450,-9.022426,6.290753,2013-11-29T06:09:40.105,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.31761547504854e-06,4.67113923161096e-07,0,0
126395,HD39091,84.294074,-80.462055,2456625.7637341,88.364461,0.651727,10775.088506,0.628072,88.427298,0.431417,10780.19851,0.33502,88.873906,0.442623,-13.319515,6.39671,-9.893098,4.246202,0.403175,0.000288,0.351617,0.000407,0.477295,0.000532,0,7.666916,41.221872,-0.000524,11,260.4,2456625.76373,-3.250598,-3.250635,0,-9999999,4.991778,0.448674,0.488495,0.118226,0.531259,0.51,450,-13.350652,6.384812,2013-11-29T06:17:42.834,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.49942108243252e-06,4.45183183565354e-07,0,0
126396,HD39091,84.294074,-80.462055,2456628.7477656,85.177658,0.682876,10771.008743,0.735612,85.833508,0.514922,10776.900457,0.402339,86.299766,0.524127,-9.884996,7.982891,-13.879107,4.631886,0.403245,0.00035,0.361861,0.000497,0.487592,0.000646,0,7.665133,41.240395,-0.0014,11,214.4,2456628.74776,-2.90309,-2.903137,1,-9999999,4.995889,1.041687,0.448525,0.895825,0.615832,0.49,450,-9.901488,7.970461,2013-12-02T05:54:54.793,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.02239212812238e-06,4.57022041705351e-07,0,0
126397,HD39091,84.294074,-80.462055,2456628.7535544,86.039177,0.704455,10771.639166,0.747742,86.693209,0.543213,10777.520008,0.424109,87.05702,0.551925,-1.937538,7.646425,-13.59387,4.783035,0.403174,0.000373,0.361505,0.000528,0.486496,0.000687,0,7.665403,41.242402,-0.001143,11,201.5,2456628.75355,-2.90485,-2.904895,0,-9999999,4.995897,1.039869,0.448526,0.884945,0.615833,0.53,450,-1.949176,7.634716,2013-12-02T06:02:56.953,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,-9999999.0,-9999999.0,-9999999,-9999999
126398,HD39091,84.294074,-80.462055,2456632.7196368,82.534974,0.842868,10769.692967,0.921793,82.004039,0.522211,10774.072257,0.404021,82.440422,0.532933,-9.619551,7.515298,-14.219529,4.686879,0.402898,0.000342,0.349638,0.000487,0.485134,0.000635,0,7.663843,41.241641,-0.000892,11,218.5,2456632.71964,-2.424175,-2.424216,0,-9999999,5.00136,-0.145098,0.661606,-0.62207,0.828534,0.55,450,-9.637839,7.49612,2013-12-06T05:14:00.513,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.98367390248466e-06,5.35661486793665e-07,0,0
126399,HD39091,84.294074,-80.462055,2456632.7249072,83.448666,0.784533,10770.38322,0.889156,82.916076,0.421626,10774.752611,0.32269,83.449867,0.43354,-8.600543,6.847748,-14.483405,4.363251,0.40309,0.000277,0.349307,0.000391,0.483774,0.000509,0,7.662984,41.237441,0.001813,11,272.1,2456632.7249,-2.425777,-2.42582,1,-9999999,5.001367,-0.146754,0.661607,-0.631976,0.828535,0.49,450,-8.625047,6.82797,2013-12-06T05:22:02.884,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.91831205201993e-06,3.9326901176388e-07,0,0
126400,HD39091,84.294074,-80.462055,2456700.5199645,62.282734,0.547995,10748.487677,0.418449,62.395449,0.469335,10754.193197,0.320731,63.136794,0.481521,-3.544102,6.534673,-13.491047,4.191618,0.403485,0.000273,0.353701,0.000386,0.490584,0.000504,0,7.665338,41.216674,0.000696,11,274.3,2456700.51996,5.463098,5.46309,1,-9999999,5.094751,0.498552,0.282883,0.610769,0.268758,0.49,450,-3.546028,6.472986,2014-02-12T00:26:22.017,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.96211009340982e-06,4.71808669157382e-07,0,0
126401,HD39091,84.294074,-80.462055,2456700.525558,62.750963,0.55211,10749.072118,0.423035,62.861921,0.474138,10754.767133,0.3267,63.431406,0.485989,-15.025492,6.561356,-13.687859,4.383111,0.40386,0.000279,0.354535,0.000395,0.491286,0.000515,0,7.665617,41.216084,-0.000806,11,268.5,2456700.52555,5.461194,5.461189,0,-9999999,5.094759,0.496795,0.282875,0.600256,0.268748,0.49,450,-15.029191,6.501454,2014-02-12T00:34:25.288,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.05051167871607e-06,3.98077567980217e-07,0,0
126402,HD39091,84.294074,-80.462055,2456721.5286598,50.665176,0.490972,10736.618252,0.496041,50.553024,0.421711,10742.484974,0.323615,51.211992,0.431483,-8.592732,6.393784,-11.769241,4.311381,0.403553,0.00028,0.36025,0.000392,0.48446,0.000517,0,7.664572,41.214023,-0.000908,11,270.2,2456721.52866,6.77183,6.771817,0,-9999999,5.123689,0.273684,0.251422,0.743033,0.375939,0.47,450,-8.589275,6.310019,2014-03-05T00:38:24.778,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,8.10294467476616e-06,3.98860102649693e-07,0,0
126403,HD39091,84.294074,-80.462055,2456721.5344444,51.095565,0.51229,10737.007721,0.510746,50.981596,0.446355,10742.863579,0.345741,51.653376,0.455876,-7.541432,7.47432,-10.4351,4.147332,0.403752,0.0003,0.359278,0.00042,0.483204,0.000552,0,7.663179,41.208784,-0.00154,11,252.2,2456721.53444,6.76976,6.769748,0,-9999999,5.123697,0.271867,0.251413,0.732161,0.375932,0.51,450,-7.533825,7.403293,2014-03-05T00:46:26.558,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,8.37493872904674e-06,4.08859274771463e-07,0,0
126404,HD39091,84.294074,-80.462055,2456723.5049182,51.345162,0.59251,10737.181665,0.512792,51.226437,0.447795,10742.704192,0.347831,51.73471,0.457838,-0.987262,6.567317,-8.238899,4.363452,0.402567,0.000314,0.360393,0.000433,0.481144,0.000568,0,7.665225,41.200544,0.002512,11,244.6,2456723.50492,6.858473,6.858465,0,-9999999,5.126412,0.267111,0.388006,0.396115,0.376788,0.51,450,-0.979788,6.484493,2014-03-07T00:03:51.615,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.74814037797835e-06,3.67787429609703e-07,0,0
126405,HD39091,84.294074,-80.462055,2456723.5104876,52.248049,0.602467,10737.968011,0.520137,52.127574,0.460894,10743.480077,0.358579,52.646547,0.469965,-4.816334,7.502283,-8.287991,4.294082,0.40263,0.000318,0.360338,0.000441,0.482191,0.00058,0,7.665156,41.196987,-0.001739,11,239.8,2456723.51048,6.85638,6.856375,0,-9999999,5.126419,0.265362,0.388,0.385647,0.37678,0.51,450,-4.812769,7.43691,2014-03-07T00:11:52.796,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.57139262027519e-06,4.53778341946532e-07,0,0
126406,HD39091,84.294074,-80.462055,2456725.5052955,54.001603,0.629661,10741.01535,0.576132,54.006532,0.459866,10746.321214,0.357307,54.731873,0.468828,-1.475342,7.043206,-8.598082,4.373651,0.403265,0.000325,0.357768,0.000447,0.496685,0.000592,0,7.668529,41.193556,0.001048,11,237.5,2456725.50529,6.92768,6.927683,0,-9999999,5.129167,0.390765,0.430111,0.176697,0.451951,0.52,450,-1.470541,6.969982,2014-03-09T00:04:15.730,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,8.186057743419e-06,4.86112369396839e-07,0,0
126407,HD39091,84.294074,-80.462055,2456725.5106113,53.932135,0.858414,10740.456473,0.733341,53.935394,0.742889,10745.752353,0.577525,54.501096,0.750244,3.492494,9.441698,-10.207864,5.184235,0.401783,0.000543,0.358582,0.000748,0.495959,0.000988,0,7.664925,41.189026,0.001645,11,142.7,2456725.51061,6.925679,6.925679,0,-9999999,5.129174,0.389095,0.430106,0.166706,0.451945,0.47,450,3.489817,9.395621,2014-03-09T00:12:17.500,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,8.4390636444083e-06,7.63941728948058e-07,0,0
126408,HD39091,84.294074,-80.462055,2456990.7335642,-3.256558,0.736986,10683.971275,0.636065,-4.559063,0.348967,10687.435477,0.264867,-3.996693,0.362814,-5.867012,6.976758,-9.933872,4.016821,0.402071,0.000226,0.349341,0.000318,0.484373,0.000415,0,7.668034,41.2187,-0.002902,11,333.4,2456990.73356,-3.26752,-3.267557,1,-9999999,5.494505,-0.916668,0.649131,-2.030303,0.578294,0.5,450,-5.888524,6.979181,2014-11-29T05:34:20.504,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.99723940060584e-06,3.37488762959113e-07,0,0
126409,HD39091,84.294074,-80.462055,2456990.7391499,-2.771104,0.74136,10684.462654,0.63957,-4.075363,0.358109,10687.916366,0.273175,-3.778091,0.372101,-5.042331,7.516573,-9.961441,4.099703,0.402567,0.000234,0.350053,0.000329,0.484365,0.000428,0,7.669563,41.218285,-0.001569,11,322.8,2456990.73915,-3.269257,-3.269294,1,-9999999,5.494513,-0.918423,0.649132,-2.040801,0.578295,0.5,450,-5.052062,7.519419,2014-11-29T05:42:23.115,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.50751485082506e-06,3.86513584072808e-07,0,0
126410,HD39091,84.294074,-80.462055,2456994.7817409,-2.384518,0.813366,10683.42251,0.735802,-3.54678,0.456599,10688.242471,0.354051,-3.269655,0.467353,-8.302442,6.166368,-9.923348,4.486961,0.402817,0.000304,0.360422,0.00043,0.485561,0.000559,0,7.665279,41.215527,-0.001112,11,246.6,2456994.78173,-2.826073,-2.826108,1,-9999999,5.500081,-0.776425,0.673113,-0.68012,0.645021,0.49,450,-8.315805,6.170066,2014-12-03T06:43:51.021,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.72286435429727e-06,4.32156266470871e-07,0,0
126411,HD39091,84.294074,-80.462055,2456994.7873755,-1.456853,0.809591,10684.449255,0.73373,-2.620885,0.449838,10689.258634,0.349721,-2.10998,0.460231,-2.691538,7.3915,-11.358725,4.424032,0.402998,0.000309,0.360547,0.000434,0.486352,0.000565,0,7.665605,41.222577,-0.000631,11,244.8,2456994.78737,-2.827658,-2.827697,1,-9999999,5.500089,-0.778195,0.673115,-0.69071,0.645023,0.5,450,-2.719635,7.396512,2014-12-03T06:51:53.352,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,8.4156046441366e-06,3.86148746772116e-07,0,0
126412,HD39091,84.294074,-80.462055,2456998.68119,-6.110695,0.706368,10679.866407,0.766989,-6.352748,0.308498,10686.217886,0.228473,-5.812462,0.321808,-17.88635,6.177569,-7.153436,3.84909,0.40284,0.000194,0.353012,0.000275,0.487177,0.000358,0,7.66933,41.222199,-0.000251,11,385.6,2456998.68118,-2.326611,-2.326651,1,-9999999,5.505452,0.143784,0.635441,0.846027,0.732169,0.54,900,-17.916887,6.175965,2014-12-07T04:14:40.809,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.30688180476629e-06,3.46334159881535e-07,0,0
126413,HD39091,84.294074,-80.462055,2457002.7809484,-3.617105,0.819941,10682.918836,1.009048,-3.840795,0.311116,10688.142632,0.235795,-3.280345,0.324533,-13.067184,6.372795,-11.370846,3.994256,0.403074,0.000214,0.352161,0.000296,0.477463,0.000387,0,7.669143,41.231949,-0.002196,11,359.0,2457002.78094,-1.873949,-1.873988,0,-9999999,5.5111,0.162146,0.758624,-0.287304,0.981111,0.51,900,-13.097844,6.375426,2014-12-11T06:38:49.410,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.51018823768967e-06,2.84297048696429e-07,0,0
126414,HD39091,84.294074,-80.462055,2457033.6361425,-6.623905,0.903777,10679.46282,1.002167,-7.545299,0.288491,10684.791464,0.204371,-7.089112,0.295584,-9.503204,6.487625,-6.797454,4.10062,0.401611,0.000177,0.36063,0.000247,0.47951,0.000323,128,7.668511,41.224127,-0.002717,11,428.7,2457033.63614,2.047062,2.047024,0,-9999999,5.553601,-0.535558,0.856496,-0.224957,0.981107,0.48,900,-9.513355,6.485307,2015-01-11T03:10:44.222,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.60049882948099e-06,2.74683240855476e-07,0,0
126415,HD39091,84.294074,-80.462055,2457298.8524658,-160.478851,1.173644,10667.930557,1.234114,6.801628,0.518469,10674.982456,0.420067,-18.911808,0.519419,17.427545,11.281034,16.233925,1.999494,0.404679,0.000413,0.355098,0.000542,0.478047,0.000702,0,7.685642,41.130681,0.008128,11,194.1,2457298.85245,-7.125109,-7.125133,0,-9999999,5.918922,1.225484,1.052916,1.132977,1.160422,0.63,450,17.43586,11.268757,2015-10-03T08:23:01.502,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.17762872880367e-06,5.6212972262701e-07,0,0
126416,HD39091,84.294074,-80.462055,2457298.8574572,-160.226183,1.127506,10667.605027,1.205493,7.063463,0.403268,10674.657081,0.32652,-18.739004,0.404479,17.371744,10.844046,16.516554,1.980443,0.403765,0.000315,0.355625,0.000417,0.478519,0.00054,0,7.684175,41.130431,0.008279,11,251.9,2457298.85745,-7.127094,-7.127122,0,-9999999,5.918929,1.234651,1.052922,1.133125,1.16043,0.52,450,17.384496,10.831737,2015-10-03T08:31:02.269,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.27010898060953e-06,4.39406753423773e-07,0,0
126417,HD39091,84.294074,-80.462055,2457327.7550308,-160.379998,0.755053,10667.442595,0.890218,6.392486,0.330207,10674.417772,0.262966,-19.372262,0.331809,-1.672545,7.979612,18.272199,1.855728,0.403818,0.000243,0.349349,0.000328,0.46877,0.000424,0,7.686993,41.112527,0.008912,11,319.4,2457327.75503,-5.897632,-5.89766,0,-9999999,5.958734,0.717489,0.67902,1.016443,0.850492,0.5,900,-1.646913,7.969646,2015-11-01T06:00:52.229,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.48579267097378e-06,3.44009973844459e-07,0,0
126418,HD39091,84.294074,-80.462055,2457372.7043498,-165.840978,0.683495,10661.690412,0.652019,-0.730475,0.369783,10666.379713,0.303818,-26.458301,0.371968,-7.364487,7.136459,15.750142,1.601851,0.404239,0.000278,0.354426,0.000372,0.475162,0.00048,0,7.68246,41.123851,0.009406,11,284.1,2457372.70434,-1.264598,-1.26464,0,-9999999,6.02065,-0.944492,0.574827,-1.331349,0.576908,0.5,300,-7.392543,7.095175,2015-12-16T04:53:42.625,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.60759743936008e-06,3.30170732801162e-07,0,0
126419,HD39091,84.294074,-80.462055,2457372.7082157,-165.964812,0.7028,10661.498637,0.666126,-0.847209,0.404354,10666.188057,0.333016,-26.717846,0.406687,7.866814,7.623735,16.91714,1.818818,0.404642,0.000307,0.354327,0.000411,0.474723,0.00053,0,7.682191,41.121275,0.011773,11,257.3,2457372.70821,-1.265746,-1.265789,0,-9999999,6.020655,-0.937392,0.574827,-1.331235,0.576909,0.51,300,7.841927,7.584023,2015-12-16T04:59:13.642,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,4.8328544854049e-06,4.48931786700774e-07,0,0
126420,HD39091,84.294074,-80.462055,2457372.7119772,-167.611077,0.658136,10660.665979,0.632961,-2.486565,0.320494,10665.355516,0.260413,-28.281187,0.322788,2.745472,7.176583,15.464262,1.815535,0.404465,0.000237,0.354008,0.000316,0.475526,0.000408,0,7.683126,41.128707,0.010378,11,333.9,2457372.71197,-1.266859,-1.266903,0,-9999999,6.02066,-0.930484,0.574828,-1.331123,0.576909,0.49,300,2.72654,7.127025,2015-12-16T05:04:44.640,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.07829188533537e-06,3.59386565881285e-07,0,0
126421,HD39091,84.294074,-80.462055,2457423.5909889,-169.195133,0.655883,10658.401276,0.597219,-4.201549,0.474137,10662.986743,0.384522,-30.009439,0.473942,6.732185,7.748421,15.020652,1.692448,0.404572,0.000341,0.361241,0.000462,0.480898,0.000603,0,7.679609,41.111994,0.011338,11,227.3,2457423.59098,4.775454,4.775408,1,-9999999,6.090743,-1.061411,0.453186,-1.505276,0.456961,0.46,450,6.71973,7.711864,2016-02-05T02:09:03.439,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,8.09785867667315e-06,4.56330376818403e-07,0,0
126422,HD39091,84.294074,-80.462055,2457423.597132,-169.420543,0.654658,10658.221093,0.597203,-4.415676,0.472452,10662.806752,0.384516,-30.135312,0.472604,-3.367481,6.689707,15.080082,1.751907,0.405086,0.000347,0.361218,0.00047,0.481405,0.000613,0,7.678189,41.118121,0.011541,11,224.0,2457423.59713,4.773515,4.773465,1,-9999999,6.090752,-1.050128,0.453173,-1.505093,0.456945,0.57,450,-3.378395,6.651175,2016-02-05T02:17:04.695,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.91809061627432e-06,5.15150213901143e-07,0,0
126423,HD39091,84.294074,-80.462055,2457424.5858561,-170.42367,0.966046,10657.417916,0.895284,-3.244282,0.34632,10664.47266,0.279204,-29.153404,0.347383,6.179586,9.572896,18.196238,1.908253,0.404695,0.000247,0.361727,0.000334,0.477659,0.000434,0,7.681442,41.106813,0.010393,11,313.6,2457424.58585,4.870924,4.870875,0,-9999999,6.092114,1.124393,0.901836,0.96263,0.850635,0.49,450,6.169927,9.538844,2016-02-06T02:01:25.078,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.01563314486827e-06,3.42589999502201e-07,0,0
126424,HD39091,84.294074,-80.462055,2457424.5915854,-170.669726,0.970892,10657.241029,0.898814,-3.479815,0.359632,10664.29595,0.290349,-29.31557,0.360771,12.174378,9.546788,19.421559,1.701962,0.405252,0.000256,0.362039,0.000347,0.478115,0.00045,0,7.681635,41.09702,0.011342,11,302.2,2457424.59158,4.869097,4.86905,0,-9999999,6.092121,1.134916,0.90183,0.9628,0.850626,0.52,450,12.169427,9.519759,2016-02-06T02:09:26.584,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,6.7297826790594e-06,3.90917577589185e-07,0,0
126425,HD39091,84.294074,-80.462055,2457462.5171442,-172.421504,0.575225,10654.49984,0.575131,-6.108471,0.31517,10661.231365,0.250101,-32.068769,0.316829,0.435737,9.613146,17.26224,1.784885,0.404797,0.000237,0.350596,0.000311,0.483335,0.000409,0,7.682234,41.111966,0.01164,11,337.9,2457462.51714,7.090926,7.090911,0,-9999999,6.144362,0.258038,0.481198,0.587163,0.517904,0.48,450,0.441466,9.580442,2016-03-15T00:21:24.699,-9999999,G2,192.C-0852(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G3,7.5088783262831e-06,3.32199266955308e-07,0,0
