Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
4395,10700,lick,rb98.62,2451454.826172,7.49,6.315001,-1,33271.0
4396,10700,lick,rb98.63,2451454.834961,5.07,6.665191,-1,34103.0
4397,10700,lick,rb99.22,2451467.892578,-10.10,5.763568,-1,31654.0
4398,10700,lick,rb99.23,2451467.902344,-6.95,6.525671,-1,28357.0
4399,10700,lick,rb99.63,2451468.859375,-8.41,4.533737,-1,52646.0
4400,10700,lick,rb99.64,2451468.868164,-6.22,5.375466,-1,48581.0
4401,10700,lick,rd01.22,2451482.875,-6.86,7.054291,-1,20444.0
4402,10700,lick,rd01.23,2451482.882812,-2.23,6.961285,-1,17979.0
4403,10700,lick,rd02.17,2451496.734375,-6.27,8.842814,-1,9950.0
4404,10700,lick,rd02.20,2451496.780273,-2.31,5.697966,-1,53507.0
4405,10700,lick,rs08.22,2451498.819336,-0.09,5.859586,-1,48548.0
4406,10700,lick,rs08.84,2451501.717773,-10.10,5.966577,-1,45540.0
4407,10700,lick,rd06.60,2451533.746094,-13.05,7.176046,-1,21650.0
4408,10700,lick,rd06.230,2451536.662109,-9.16,6.074911,-1,24749.0
4409,10700,lick,rd06.231,2451536.664062,-9.15,6.680032,-1,25931.0
4410,10700,lick,rd06.232,2451536.666016,-3.43,6.478674,-1,24083.0
4411,10700,lick,rd06.233,2451536.667969,-10.17,7.033884,-1,20191.0
4412,10700,lick,rd06.234,2451536.672852,-9.03,7.431942,-1,19589.0
4413,10700,lick,rd06.235,2451536.674805,-6.26,7.527578,-1,18354.0
4414,10700,lick,rd06.303,2451539.680664,-1.45,6.816361,-1,22959.0
4415,10700,lick,rd06.304,2451539.683594,-16.62,7.308437,-1,17587.0
4416,10700,lick,rd06.305,2451539.685547,-11.19,7.094153,-1,25430.0
4417,10700,lick,rd06.306,2451539.6875,9.15,7.093789,-1,28079.0
4418,10700,lick,rd06.307,2451539.689453,-2.45,6.383896,-1,30799.0
4419,10700,lick,rd06.308,2451539.692383,-2.57,5.964518,-1,26185.0
4420,10700,lick,rd06.309,2451539.694336,-6.04,6.48295,-1,22906.0
4421,10700,lick,rd06.310,2451539.696289,10.74,7.217296,-1,19861.0
4422,10700,lick,rd06.311,2451539.698242,-3.82,6.693143,-1,24260.0
4423,10700,lick,rd06.312,2451539.701172,-5.94,6.859309,-1,20575.0
4424,10700,lick,rd06.313,2451539.703125,-5.04,7.01831,-1,20517.0
4425,10700,lick,rd06.314,2451539.705078,-4.74,6.733183,-1,21833.0
4426,10700,lick,rd06.315,2451539.708008,-3.56,7.379288,-1,22755.0
4427,10700,lick,rd06.316,2451539.709961,-14.19,6.125726,-1,26214.0
4428,10700,lick,rd06.317,2451539.711914,-8.33,6.480833,-1,23607.0
4429,10700,lick,rs09.14,2451542.654297,-4.41,6.076126,-1,39276.0
4430,10700,lick,rs09.66,2451543.647461,-8.93,5.933502,-1,40455.0
4431,10700,lick,rs17.242,2451746.987305,7.50,5.500199,-1,69896.0
4432,10700,lick,rd12.40,2451750.949219,-6.47,10.263423,-1,9436.0
4433,10700,lick,rd12.41,2451750.953125,7.39,5.623584,-1,44357.0
4434,10700,lick,rd12.43,2451750.96582,2.46,6.319874,-1,27092.0
4435,10700,lick,rd12.44,2451750.967773,4.34,6.315454,-1,41369.0
4436,10700,lick,rd12.45,2451750.969727,-5.78,5.563415,-1,47290.0
4437,10700,lick,rd12.111,2451751.983398,-2.51,6.736748,-1,23777.0
4438,10700,lick,rd12.112,2451751.986328,10.85,6.982894,-1,24796.0
4439,10700,lick,rd12.113,2451751.990234,10.40,5.870776,-1,53915.0
4440,10700,lick,rd12.114,2451751.994141,5.19,5.661093,-1,61734.0
4441,10700,lick,rd12.115,2451751.99707,5.02,6.477152,-1,28396.0
4442,10700,lick,rd12.116,2451751.999023,0.50,6.915872,-1,30072.0
4443,10700,lick,rd12.117,2451752.001953,3.73,6.449458,-1,36244.0
4444,10700,lick,rd12.173,2451752.959961,11.35,6.79154,-1,30993.0
4445,10700,lick,rd12.174,2451752.961914,0.24,5.656338,-1,43893.0
4446,10700,lick,rd12.175,2451752.964844,5.97,5.527281,-1,72845.0
4447,10700,lick,rd12.176,2451752.966797,4.17,5.638235,-1,75788.0
4448,10700,lick,rd13.43,2451775.006836,0.51,5.755215,-1,40634.0
4449,10700,lick,rd13.44,2451775.009766,8.03,5.397408,-1,48301.0
4450,10700,lick,rd13.45,2451775.011719,-9.44,6.013464,-1,40360.0
4451,10700,lick,rd13.46,2451775.013672,-3.56,5.242961,-1,70733.0
4452,10700,lick,rd13.47,2451775.015625,-2.08,5.558446,-1,66887.0
4453,10700,lick,rd13.48,2451775.017578,0.36,5.885867,-1,68539.0
4454,10700,lick,rd13.49,2451775.018555,-3.67,5.694704,-1,69702.0
4455,10700,lick,rd13.95,2451776.017578,1.15,5.522758,-1,76967.0
4456,10700,lick,rd13.96,2451776.020508,2.61,4.909403,-1,97955.0
4457,10700,lick,rs18.118,2451780.003906,7.29,5.398547,-1,56978.0
4458,10700,lick,rs18.119,2451780.012695,5.67,4.959548,-1,56973.0
4459,10700,lick,rs18.120,2451780.021484,7.76,5.161387,-1,57343.0
4460,10700,lick,rs18.207,2451781.911133,5.04,5.450787,-1,54867.0
4461,10700,lick,rs18.208,2451781.918945,2.31,5.264586,-1,56339.0
4462,10700,lick,rs18.209,2451781.927734,3.82,5.391965,-1,56621.0
4463,10700,lick,rs18.311,2451783.988281,0.96,5.691331,-1,60218.0
4464,10700,lick,rs18.312,2451783.99707,2.50,5.388735,-1,59473.0
4465,10700,lick,rs18.313,2451784.004883,5.87,4.944587,-1,59727.0
4466,10700,lick,rd15.96,2451798.959961,0.35,5.451493,-1,63190.0
4467,10700,lick,rd15.97,2451798.969727,-1.51,5.551946,-1,64214.0
4468,10700,lick,rd16.15,2451802.97168,3.75,5.760133,-1,70900.0
4469,10700,lick,rd16.16,2451802.983398,3.56,5.870242,-1,67614.0
4470,10700,lick,rd16.17,2451802.995117,5.66,6.178454,-1,60926.0
4471,10700,lick,rd16.18,2451803.007812,-1.01,5.660904,-1,57525.0
4472,10700,lick,rd16.69,2451803.975586,3.35,5.533667,-1,62018.0
4473,10700,lick,rd16.70,2451803.985352,5.96,5.323266,-1,67511.0
4474,10700,lick,rd16.71,2451803.995117,2.74,5.616832,-1,66501.0
4475,10700,lick,rd16.72,2451804.004883,-3.06,5.203899,-1,64518.0
4476,10700,lick,rd16.73,2451804.015625,0.06,5.135878,-1,67630.0
4477,10700,lick,rd16.111,2451804.958984,-7.41,5.620458,-1,85452.0
4478,10700,lick,rd16.112,2451804.96875,-3.22,5.281564,-1,65017.0
4479,10700,lick,rd16.113,2451804.978516,-4.84,5.799644,-1,61053.0
4480,10700,lick,rd16.114,2451804.989258,3.56,5.528528,-1,61344.0
4481,10700,lick,rd16.148,2451805.891602,-0.28,5.110463,-1,58937.0
4482,10700,lick,rd16.149,2451805.900391,-3.60,5.056301,-1,60140.0
4483,10700,lick,rd16.191,2451806.773438,1.32,6.085994,-1,41068.0
4484,10700,lick,rd16.192,2451806.782227,-1.58,6.354982,-1,43790.0
4485,10700,lick,rd16.201,2451806.933594,0.99,5.864098,-1,71263.0
4486,10700,lick,rd16.202,2451806.945312,-5.63,5.888449,-1,77706.0
4487,10700,lick,rs19.32,2451807.890625,-2.87,6.155416,-1,47567.0
4488,10700,lick,rs19.33,2451807.899414,-8.00,6.17418,-1,46386.0
4489,10700,lick,rs19.83,2451808.822266,-6.98,6.071312,-1,50772.0
4490,10700,lick,rs19.84,2451808.831055,-5.51,6.151065,-1,53290.0
4491,10700,lick,rs19.138,2451811.854492,-2.39,5.123403,-1,53450.0
4492,10700,lick,rs19.139,2451811.863281,-3.43,5.224427,-1,55187.0
4493,10700,lick,rd17.24,2451812.908203,1.84,5.529049,-1,46751.0
4494,10700,lick,rd17.25,2451812.917969,0.52,5.110394,-1,63618.0
