Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
3598,10700,apf,racm.160,2456675.636854,-1.54,2.159826,-1,30065.0
3599,10700,apf,racm.161,2456675.637698,-4.51,2.001308,-1,31072.0
3600,10700,apf,racm.162,2456675.638543,-3.81,1.985529,-1,29728.0
3601,10700,apf,racn.121,2456678.70586,-1.39,2.296599,-1,29167.0
3602,10700,apf,racn.122,2456678.706925,-3.73,2.169754,-1,28090.0
3603,10700,apf,racn.123,2456678.708001,-4.88,2.01328,-1,29710.0
3604,10700,apf,racp.156,2456682.616231,-3.95,2.225094,-1,31319.0
3605,10700,apf,racp.157,2456682.617331,-0.18,2.20662,-1,34001.0
3606,10700,apf,racp.158,2456682.618488,-0.78,2.28218,-1,32692.0
3607,10700,apf,racq.168,2456683.653583,0.60,2.040077,-1,31980.0
3608,10700,apf,racq.169,2456683.65474,0.02,2.313319,-1,31186.0
3609,10700,apf,racq.170,2456683.655851,-1.56,2.41844,-1,30821.0
3610,10700,apf,rafl.214,2456870.99523,-1.03,2.445381,-1,31591.0
3611,10700,apf,rafl.215,2456870.997047,-1.34,2.451011,-1,31517.0
3612,10700,apf,rafl.216,2456870.998969,0.56,2.533828,-1,31951.0
3613,10700,apf,rafr.188,2456882.996962,-2.94,2.545728,-1,17269.0
3614,10700,apf,rafr.189,2456882.997784,-1.05,2.563137,-1,17625.0
3615,10700,apf,rafr.190,2456882.998618,-2.38,2.583723,-1,17212.0
3616,10700,apf,raft.247,2456886.971244,-1.35,2.397385,-1,17996.0
3617,10700,apf,raft.248,2456886.972066,1.53,2.478293,-1,17704.0
3618,10700,apf,raft.249,2456886.972888,1.96,2.460815,-1,18032.0
3619,10700,apf,rafw.238,2456891.969123,-2.82,2.851936,-1,14489.0
3620,10700,apf,rafw.239,2456891.970014,-3.37,2.964973,-1,15392.0
3621,10700,apf,rafw.240,2456891.970917,-0.09,2.674315,-1,15088.0
3622,10700,apf,rafx.235,2456892.932843,-2.10,2.727846,-1,16567.0
3623,10700,apf,rafx.236,2456892.933677,-2.34,2.666427,-1,16342.0
3624,10700,apf,rafx.237,2456892.93451,-0.74,2.555102,-1,16884.0
3625,10700,apf,rafy.237,2456894.938991,0.87,2.719942,-1,18728.0
